Dataset,Model,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
32_shuttle,LUNAR,97.26422323656168,69.4490504447277,94.93333333333334,0.6569468306137004,0.6666666666666666,0.5527272727272727,0.8397790055248618,13.98621916770935,14.324857473373411
33_skin,LUNAR,73.23874179952429,50.53646325596315,78.16666666666666,0.3361689135864691,0.4738955823293173,0.4773462783171521,0.4704944178628389,11.114179134368896,11.140939712524414
34_smtp,LUNAR,69.92330776925641,0.1107419712070874,80.4,-0.0090064191924925,0.0,0.0,0.0,14.750108003616331,14.778740644454956
35_SpamBase,LUNAR,96.80950792061904,92.15597424467718,93.98258115597784,0.8819911809742129,0.927063339731286,0.8687050359712231,0.9938271604938272,4.089605093002319,4.112168312072754
36_speech,LUNAR,99.98742032874874,99.45454545454544,97.10669077757686,0.6287929869781241,0.5789473684210527,0.4074074074074074,1.0,5.485226392745972,5.505843877792358
37_Stamps,LUNAR,83.05555555555556,47.2789978053136,86.27450980392157,0.4282027068334982,0.5,0.4375,0.5833333333333334,1.573734998703003,1.577486515045166
38_thyroid,LUNAR,83.68682310469315,9.76731864306422,92.31448763250884,0.1087253840192088,0.1212121212121212,0.08,0.25,5.271766185760498,5.302689075469971
39_vertebral,LUNAR,86.94885361552028,44.913673071567814,83.33333333333334,0.238095238095238,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.344632863998413,1.346909523010254
40_vowels,LUNAR,99.6287456907982,93.98374613687916,98.16933638443936,0.7948807766720345,0.8,0.7272727272727273,0.8888888888888888,2.675724983215332,2.692340135574341
41_Waveform,LUNAR,99.83432736911864,93.8367275915322,94.96611810261376,0.5693030800283918,0.5094339622641509,0.3417721518987341,1.0,5.175923585891724,5.194242000579834
42_WBC,LUNAR,91.53846153846152,20.833333333333332,91.04477611940298,0.2521450639002564,0.25,0.1666666666666666,0.5,1.4842159748077393,1.4866068363189695
43_WDBC,LUNAR,100.0,100.0,91.8918918918919,0.5308593470003402,0.4705882352941176,0.3076923076923077,1.0,1.7122561931610107,1.7190868854522705
44_Wilt,LUNAR,74.65807969035029,12.207242488980269,77.10926694329184,0.1335436073231291,0.1786600496277915,0.1111111111111111,0.4556962025316455,6.953871250152588,6.984710931777954
45_wine,LUNAR,99.07407407407408,91.66666666666666,94.87179487179486,0.6388888888888888,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.384791612625122,1.3867769241333008
46_WPBC,LUNAR,98.29192546583852,91.179316715031,93.33333333333331,0.8427009716003844,0.875,0.7777777777777778,1.0,1.7249455451965332,1.730726957321167
47_yeast,LUNAR,96.35932276501671,91.98643743828008,79.82062780269058,0.572105858600199,0.6428571428571429,0.9310344827586208,0.4909090909090909,2.1610870361328125,2.173530340194702
1_ALOI,DIF,90.33190471444236,22.173514716868485,95.06666666666666,0.3030644646090342,0.3148148148148148,0.2481751824817518,0.430379746835443,13.287193059921265,23.239807844161987
2_annthyroid,DIF,80.808125,18.88320463289856,91.62037037037038,-0.0121199944147318,0.0109289617486338,0.0434782608695652,0.00625,8.997800350189209,15.998897552490234
3_backdoor,DIF,45.54642195091634,1.83960872650503,91.06666666666666,-0.0306996962516524,0.0074074074074074,0.0048309178743961,0.0158730158730158,14.177510738372805,24.85564088821411
